SU_ID,LS_Maria2017,SU_Area,SU_Perimeter,SU_P.A,SU_P.sqrt.A.,SU_Max.Distance,SU_D.A,SU_D.sqrt.A.,Dist2Stream..MEAN.,Dist2Stream..STDDEV.,Eastness..MEAN.,Eastness..STDDEV.,Elevation..MEAN.,Elevation..STDDEV.,Northness..MEAN.,Northness..STDDEV.,PlanarCurvature..MEAN.,PlanarCurvature..STDDEV.,ProfileCurvature..MEAN.,ProfileCurvature..STDDEV.,RSP..MEAN.,RSP..STDDEV.,Slope..MEAN.,Slope..STDDEV.,TWI..MEAN.,TWI..STDDEV.,UniqueID,Forest,Agriculture,Builtup,Roads,Bare,Quarry,RGA,CRL,YPD,YPC,YPV,YPI,BAP,BAO,BAY,IGO,IPL,IGY,IBP,OPL,PBA,PPD,PCR,PLI,PIC,PLP
Pol_2706,0,107143.0816,1357.557866,0.012671,4.147403,511.881152,0.004778,1.563821,81.654782,54.268736,0.466428,0.495735,703.986683,40.472057,0.585253,0.440648,-0.001303,0.01176,-0.000745,0.010999,0.580465,0.358464,23.006147,8.221252,5.23048,1.622856,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pol_2707,1996,77364.4785,2638.551717,0.034105,9.486255,952.321374,0.01231,3.423834,61.070783,56.145466,-0.752978,0.303697,772.537464,88.236297,-0.268327,0.518453,-0.000651,0.022679,-0.004405,0.02774,0.248442,0.269079,27.567188,13.340313,5.009598,2.270096,2706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.13,0,0.58,0,0,0,0
Pol_2708,0,113102.9514,1526.611543,0.013498,4.539328,512.389539,0.00453,1.523573,160.650481,84.508476,0.535152,0.345524,684.609632,45.205021,0.671739,0.378144,0.001017,0.008516,0.000205,0.010207,0.595746,0.349884,21.308654,8.283655,5.406504,1.724665,2707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0.07,0,0,0,0,0,0
Pol_2709,576,102400.6425,2004.874872,0.019579,6.265214,722.038221,0.007051,2.256362,52.965425,38.814562,0.428378,0.495797,710.687839,33.344758,-0.578679,0.485601,0.000932,0.010196,8.70E-05,0.00807,0.079472,0.112258,14.898838,5.876137,6.629302,2.351276,2708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pol_2710,0,39027.00131,1078.041697,0.027623,5.456988,396.875822,0.010169,2.008964,59.423054,39.418247,-0.656088,0.231019,610.793801,30.355873,-0.70537,0.136501,-0.002153,0.0099,-0.006287,0.013661,0.076841,0.077559,30.39276,7.790024,5.34921,2.108902,2709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pol_2711,0,149381.3788,2074.192829,0.013885,5.366621,877.036705,0.005871,2.269183,188.464219,122.128808,-0.048385,0.533764,792.318717,116.44727,-0.821893,0.192993,6.50E-05,0.017098,-0.000295,0.012383,0.553009,0.358313,29.044664,7.81479,4.846143,1.469505,2710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.56,0,0,0,0
Pol_2712,2260,207207.0949,4172.891497,0.020139,9.167159,1456.67975,0.00703,3.200087,52.077345,38.784639,0.779371,0.240513,510.39298,59.346195,0.235019,0.528678,-0.002313,0.011187,-0.005149,0.013967,0.214734,0.248182,21.711875,10.16429,5.94298,2.340955,2711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.96,0,0,0,0,0,0
Pol_2713,0,230293.4403,2959.497664,0.012851,6.167046,946.689155,0.004111,1.972725,142.967703,76.096771,-0.22554,0.455509,510.222228,45.524789,-0.645774,0.569754,0.001115,0.006586,0.000783,0.008481,0.574992,0.346676,15.286816,6.594347,5.527467,1.306171,2712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pol_2714,4764,143473.5967,1860.613565,0.012968,4.912134,620.712788,0.004326,1.63872,114.806555,73.477737,0.606091,0.453294,597.51536,47.240642,0.039822,0.652374,-0.000348,0.012966,-0.000617,0.011709,0.591087,0.316498,23.586163,7.468897,4.970862,1.404367,2713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2715,496,66141.07979,1584.252989,0.023953,6.160116,528.171243,0.007986,2.05371,206.606699,88.826805,0.683885,0.361662,346.964374,66.92046,0.444442,0.451635,-0.001903,0.01737,0.001708,0.015907,0.735482,0.216237,28.753023,9.964585,4.801343,1.215913,2714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2716,0,421150.5899,7879.843113,0.01871,12.142241,2478.621159,0.005885,3.819367,42.812812,33.955408,-0.381198,0.608251,245.978322,80.132852,0.439628,0.539856,-0.000974,0.030334,-0.001598,0.031679,0.4747,0.326515,26.308925,10.66533,4.371782,2.292719,2715,0,0.95,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2717,24,172999.9748,2583.918638,0.014936,6.212349,982.365336,0.005678,2.361837,58.774913,42.557915,0.422741,0.489183,233.357335,76.670805,-0.42785,0.631613,-0.001221,0.028436,-0.001539,0.023163,0.453924,0.338224,32.670946,9.217911,4.27805,1.724595,2716,0.53,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2718,0,53673.28971,909.326374,0.016942,3.925009,322.009546,0.005999,1.389919,83.090482,43.345122,0.534366,0.36447,72.74069,33.397702,-0.675146,0.354673,0.007507,0.023239,0.000365,0.017837,0.610407,0.351857,25.600748,8.457096,4.364712,1.540649,2717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2719,0,168863.9826,3516.859639,0.020827,8.558281,936.024977,0.005543,2.277817,38.043736,26.403385,0.403065,0.611633,12.889911,10.603644,-0.207601,0.648341,-0.000562,0.007125,-0.002192,0.009805,0.042444,0.041072,5.548255,4.754514,6.435468,2.653886,2718,0,0.96,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2720,0,178871.7843,2118.356973,0.011843,5.008737,666.884503,0.003728,1.576811,79.357749,48.201921,0.383754,0.612279,56.090615,29.243234,-0.450922,0.523943,0.002527,0.018785,0.001217,0.015461,0.541523,0.325703,18.041078,7.249516,4.466271,1.509545,2719,0.21,0.76,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2721,0,41339.24919,1429.243924,0.034574,7.02951,379.10767,0.009171,1.864581,47.533592,31.237897,-0.026002,0.683196,43.777141,24.642421,0.625932,0.375202,0.003526,0.022772,0.000299,0.020495,0.558062,0.340932,22.54398,9.547852,4.336167,1.592623,2720,0,0.82,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2722,0,53853.47532,1329.395823,0.024685,5.728586,469.094425,0.008711,2.021405,33.600961,18.571444,0.325013,0.641798,8.154055,2.39917,0.178527,0.67126,0.000127,0.005489,-0.001575,0.009074,0.051033,0.054526,4.736533,5.808098,6.312963,2.413664,2721,0,0.91,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2723,0,88021.07962,1454.680331,0.016526,4.903139,529.698601,0.006018,1.7854,57.095798,45.68441,0.668176,0.390098,59.738132,34.336562,-0.218028,0.594834,-0.002078,0.022234,-0.001772,0.022322,0.45678,0.318446,19.396851,10.28309,4.973106,2.081786,2722,0.26,0.73,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2724,0,31206.50231,1969.612318,0.063115,11.149572,852.69152,0.027324,4.826912,23.599655,20.213133,0.879622,0.255937,3.998588,2.574453,-0.117631,0.383307,-0.001093,0.006502,-0.010174,0.012128,0.022107,0.027943,9.521937,7.120784,6.869596,2.991378,2723,0.22,0.34,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2725,0,97474.07823,1384.793011,0.014207,4.435477,443.344084,0.004548,1.420026,43.111902,26.995875,0.708747,0.33095,53.764719,25.230364,-0.288701,0.552088,-7.50E-05,0.017265,2.00E-06,0.016159,0.480168,0.334456,18.326552,9.229425,5.152406,1.778035,2724,0,0.95,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2726,0,98692.94042,1907.627702,0.019329,6.072263,665.118378,0.006739,2.117171,95.1885,65.373994,0.721752,0.349121,135.009247,33.502878,-0.062102,0.594417,0.000847,0.017858,0.001269,0.015059,0.697872,0.319962,16.600079,9.130669,5.17146,1.890118,2725,0,0.96,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2727,0,99565.2755,2104.424592,0.021136,6.669287,683.666342,0.006867,2.166657,75.429745,50.481114,0.618672,0.387434,193.094822,53.998602,0.505987,0.459475,-0.001822,0.033836,-0.001091,0.02526,0.582527,0.305792,32.0842,9.195311,4.261305,1.76276,2726,0.97,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2728,0,209400.993,2470.414567,0.011798,5.398592,848.092752,0.00405,1.853335,55.074518,40.227329,0.510815,0.458552,170.168865,65.855143,-0.301383,0.661791,0.000141,0.028521,-0.000661,0.022591,0.488673,0.326108,27.294107,9.878148,4.310876,1.900743,2727,0.46,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2729,0,259120.0222,2908.41849,0.011224,5.713555,795.969387,0.003072,1.563673,95.406902,46.555995,0.109881,0.708103,313.281692,10.489116,0.199756,0.668291,0.00172,0.010845,0.003016,0.011142,0.907439,0.140896,10.342144,6.04139,5.112522,1.607131,2728,0.06,0.9,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2730,0,114807.826,3391.707242,0.029542,10.009966,1076.259828,0.009374,3.176372,73.148304,34.043063,0.230626,0.624979,154.430406,39.826944,0.563836,0.488162,0.004437,0.015155,0.005032,0.015146,0.836037,0.18398,15.045516,6.96038,4.467577,1.249081,2729,0,0.78,0.2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2731,0,120842.567,2376.959169,0.01967,6.837727,687.047747,0.005685,1.97641,34.863616,24.267074,0.447231,0.5188,117.492787,26.075701,0.464437,0.561364,-0.001415,0.02045,-0.002032,0.022029,0.503421,0.295191,19.781389,8.893024,4.895139,2.022424,2730,0,0.85,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2732,0,234733.593,3980.298229,0.016957,8.215386,1502.525385,0.006401,3.101232,64.879328,30.441273,-0.151253,0.645757,156.600499,58.323359,0.65064,0.369848,0.002959,0.014119,0.003522,0.012578,0.839321,0.206279,13.64667,6.232347,4.831015,1.460683,2731,0,0.62,0.34,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2733,0,15991.29289,815.026697,0.050967,6.445106,338.497264,0.021168,2.676784,59.212786,30.225327,-0.077862,0.612796,46.595378,7.786828,0.729861,0.292782,-0.001708,0.013688,-0.00237,0.015552,0.701613,0.278686,15.238376,7.35977,5.466958,2.03773,2732,0,0.32,0.64,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2734,0,43234.73574,1922.430917,0.044465,9.245584,580.135906,0.013418,2.790059,92.097616,45.70279,-0.324473,0.651295,26.363298,13.548745,0.565371,0.388443,-0.000464,0.042576,0.00805,0.045084,0.372297,0.280672,31.411907,14.325394,3.553745,1.532054,2733,0,0.9,0.01,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2735,0,15581.46827,828.962381,0.053202,6.640956,266.592386,0.01711,2.135716,95.480794,36.754945,0.092456,0.641141,30.016454,12.447991,0.609137,0.45754,0.003103,0.041855,0.024153,0.044113,0.396547,0.200833,36.203947,13.463977,2.974656,1.004306,2734,0,0.97,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2736,0,41880.39562,849.822654,0.020292,4.152627,306.199988,0.007311,1.496235,47.211005,31.504212,-0.444096,0.519919,114.92387,15.39586,0.645936,0.339455,-0.002388,0.015181,-0.002153,0.012566,0.572753,0.244059,17.293963,8.045875,5.288576,1.745521,2735,0,0.13,0.83,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2737,0,39505.63486,1734.02702,0.043893,8.724215,638.311996,0.016157,3.211467,80.290217,59.738112,0.175733,0.650868,28.508327,11.749182,0.559462,0.482173,0.001524,0.036028,0.014353,0.039793,0.325945,0.201682,29.533161,13.277823,3.883364,1.852394,2736,0.65,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2738,0,187568.6854,3434.312974,0.01831,7.929754,1022.579515,0.005452,2.361114,94.047822,38.083031,0.071009,0.733797,74.362133,21.947394,0.334696,0.586923,0.003177,0.014493,0.005422,0.021254,0.773602,0.19566,14.567405,6.304551,4.574184,1.332688,2737,0.79,0.2,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2739,0,15711.31709,662.425575,0.042162,5.284827,199.205759,0.012679,1.589262,23.888778,17.24016,0.475142,0.459656,41.833998,11.790224,0.510677,0.549696,-0.005488,0.029811,0.019795,0.059457,0.265369,0.19149,24.991954,18.620471,5.753123,2.001779,2738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2740,0,23132.58056,602.84217,0.02606,3.963616,212.986735,0.009207,1.400363,21.472391,14.31526,-0.371471,0.473238,59.197955,1.654148,0.716742,0.352613,-0.000984,0.004999,-0.002435,0.013754,0.193636,0.188655,4.240868,5.781698,7.764324,2.255072,2739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2741,0,38377.92385,832.27297,0.021686,4.248397,297.5243,0.007752,1.518734,85.268588,47.304954,0.507691,0.412757,43.984139,22.565758,-0.642203,0.39932,-6.70E-05,0.026771,-0.001366,0.027091,0.399973,0.255894,23.725482,12.137182,4.942981,1.926311,2740,0.98,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2742,0,36852.68622,1651.433141,0.044812,8.602534,684.031257,0.018561,3.56321,109.641722,54.811945,0.833761,0.302347,52.189859,25.031365,-0.082657,0.454529,0.003093,0.048009,0.023003,0.098001,0.50979,0.27552,43.63986,17.948438,3.444175,1.350686,2741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2743,0,49240.9192,1402.519385,0.028483,6.320418,547.929978,0.011128,2.469233,21.010325,14.996443,-0.027486,0.861065,48.73869,10.684762,0.258612,0.436957,-0.004063,0.018615,-0.008207,0.024026,0.272338,0.244662,19.679197,8.350746,5.069866,2.762743,2742,0.44,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2744,0,30986.12579,1020.420635,0.032932,5.796897,391.660075,0.01264,2.224978,98.636247,31.357776,-0.066411,0.705428,111.659475,13.863855,0.571201,0.414355,0.005505,0.013363,0.004918,0.009959,0.848418,0.169401,13.812601,5.105934,4.277165,0.907759,2743,0,0.41,0.51,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2745,0,78996.06575,1338.375136,0.016942,4.761844,460.601028,0.005831,1.638786,60.00146,42.667208,0.629714,0.374189,46.007956,27.059571,-0.455017,0.506362,-0.000221,0.016637,-0.001403,0.018877,0.373822,0.273773,20.705707,10.443216,5.008637,1.932624,2744,0.47,0.42,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2746,0,41026.82009,918.550355,0.022389,4.534914,296.320365,0.007223,1.462944,129.477139,43.338286,0.757578,0.331339,94.339966,18.740799,0.313367,0.467001,-0.002546,0.015477,-0.000528,0.011389,0.701739,0.159066,20.12675,5.566038,5.093438,1.299138,2745,0,0.96,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2747,0,50033.98481,1749.18407,0.03496,7.819932,659.431313,0.01318,2.948065,125.670549,24.480453,-0.666889,0.36309,94.614904,32.181338,0.312577,0.570718,0.009612,0.042849,0.009981,0.063325,0.76685,0.197092,40.469648,14.280926,3.066899,1.049975,2746,0,0.89,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2748,0,31254.81586,1111.861679,0.035574,6.289155,315.691299,0.010101,1.785682,42.101901,29.638965,-0.219618,0.539655,16.837163,13.098017,0.709828,0.395835,-0.004888,0.014341,-0.010816,0.017377,0.140787,0.14527,14.181767,10.648706,6.324735,2.451096,2747,0,0.97,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2749,0,53305.77756,1669.225074,0.031314,7.229825,659.376208,0.01237,2.855921,54.748783,33.067064,0.690198,0.354758,38.60304,20.089965,-0.408634,0.480407,0.003294,0.031427,0.005041,0.045558,0.325595,0.228271,34.295248,13.89891,4.086811,1.84531,2748,0.36,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2750,0,18431.19267,845.987953,0.0459,6.231426,270.073425,0.014653,1.989322,49.02467,23.193835,0.74624,0.285678,31.968198,16.242091,0.238932,0.551747,0.001827,0.02957,0.003806,0.026253,0.338497,0.215305,26.592917,9.585551,4.356508,1.647629,2749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2751,0,22257.52949,1346.44237,0.060494,9.025043,476.646636,0.021415,3.194906,39.09979,19.353563,0.788357,0.267668,25.260707,15.272268,-0.183518,0.522655,0.000811,0.024866,-0.000168,0.033108,0.185113,0.15023,30.715114,11.545106,4.671839,1.902494,2750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2752,0,37948.15375,1066.373765,0.028101,5.474118,342.442952,0.009024,1.757895,130.055356,35.275558,-0.490301,0.521285,72.472802,28.47907,0.545162,0.436652,0.006066,0.028148,0.002508,0.024166,0.589423,0.240187,26.687038,10.553035,4.131137,1.431677,2751,0,0.86,0.01,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2753,0,24167.85624,1414.500335,0.058528,9.098797,572.489827,0.023688,3.68255,108.096551,51.591073,-0.549997,0.458284,26.70843,15.796012,0.630596,0.299712,0.002272,0.036161,0.00477,0.05138,0.230039,0.180203,39.990691,12.495325,3.558698,1.46848,2752,0,0.91,0,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2754,0,14197.13676,1122.069213,0.079035,9.417145,438.912794,0.030916,3.683646,62.492361,32.184462,0.074204,0.594268,29.852999,13.59236,0.775136,0.201256,0.010259,0.033143,0.005746,0.040793,0.249568,0.147649,39.938766,11.358136,3.534246,1.395823,2753,0.75,0.24,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2755,0,283221.9683,2927.692836,0.010337,5.501258,842.068422,0.002973,1.582282,64.292985,38.004989,0.207526,0.618975,97.721927,36.111239,0.638731,0.407218,0.000998,0.020603,0.001762,0.021027,0.632209,0.284388,20.643007,9.971278,4.713492,1.682128,2754,0.11,0.8,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2756,0,21913.96644,840.920232,0.038374,5.680601,304.532581,0.013897,2.057185,35.886367,24.27671,0.153063,0.519305,91.822882,18.209246,0.80499,0.242663,-0.003513,0.031257,-0.001157,0.02937,0.64202,0.281145,25.932642,10.024825,4.315005,2.021587,2755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2757,0,37910.27881,1572.717421,0.041485,8.077411,538.711538,0.01421,2.7668,41.953731,39.965124,0.769639,0.268114,128.677162,31.627624,-0.256233,0.519726,-0.006766,0.024731,-0.002819,0.02276,0.538763,0.28123,23.040111,9.171635,4.793509,1.791399,2756,0,0.96,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2758,0,89138.14516,1843.84064,0.020685,6.175777,590.986057,0.00663,1.979454,96.162032,57.817029,0.821476,0.261024,66.73636,37.207777,0.052002,0.504321,0.002848,0.026934,0.001513,0.033763,0.617728,0.318901,27.095226,11.762474,4.209669,1.770484,2757,0,0.9,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2759,0,85141.31685,2275.772402,0.026729,7.799354,583.507453,0.006853,1.999752,52.157489,31.679033,-0.778949,0.318682,73.727919,17.323355,0.153404,0.51783,-0.000361,0.018591,-0.001111,0.012876,0.311874,0.265046,17.429564,6.81318,5.188247,1.803474,2758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2760,0,464450.1751,3713.097114,0.007995,5.448372,1110.327937,0.002391,1.629227,54.29723,46.966164,0.70129,0.350504,138.289603,56.188494,-0.021752,0.620375,-0.000628,0.020829,-0.000836,0.020808,0.57293,0.329892,20.900206,9.294336,4.910403,1.935961,2759,0,0.94,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2761,0,133474.8728,2309.874032,0.017306,6.322496,650.268205,0.004872,1.779888,83.03879,41.273719,0.625014,0.421437,96.34392,29.402906,0.063504,0.654,0.004515,0.021084,0.006275,0.018881,0.826728,0.195996,19.554633,8.965912,4.418178,1.423771,2760,0,0.93,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2762,0,5210.274021,416.062972,0.079854,5.764064,190.565033,0.036575,2.640055,57.433104,13.359344,0.349817,0.361187,56.484533,12.960528,0.784303,0.363373,0.005798,0.016032,0.000515,0.024177,0.569225,0.125135,23.293116,9.547106,4.623474,1.902814,2761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2763,0,8902.793686,547.431882,0.06149,5.801856,163.157245,0.018327,1.729192,23.01067,15.372125,0.429697,0.515591,17.412132,14.909001,0.217237,0.708756,-0.005475,0.036984,0.003419,0.044479,0.137947,0.154115,29.411217,17.043759,4.752051,2.673611,2762,0,0.99,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2764,0,59369.15711,1356.405742,0.022847,5.566846,436.542849,0.007353,1.791622,66.1516,42.333708,0.415496,0.438703,80.216822,25.400548,0.690242,0.398083,0.000635,0.022519,0.000772,0.024766,0.547659,0.307316,22.915467,9.224098,4.528501,1.795015,2763,0.88,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2765,0,15787.27261,736.90366,0.046677,5.864853,279.868554,0.017727,2.227412,81.255073,34.352488,0.637728,0.360713,32.575191,11.959533,0.448523,0.511876,0.000346,0.038203,0.013387,0.036753,0.316182,0.153785,30.888843,11.920012,4.135809,1.621003,2764,0.71,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2766,0,30433.8807,1231.012906,0.040449,7.056412,474.854295,0.015603,2.72196,29.721429,19.552501,0.6268,0.340184,63.789603,33.252222,-0.442627,0.543578,0.000763,0.0281,-0.003829,0.033777,0.431661,0.372746,33.238795,11.997914,3.98608,1.851613,2765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2767,0,40953.16569,1796.445744,0.043866,8.877085,483.380224,0.011803,2.388609,84.785478,49.509626,0.529387,0.45017,26.012611,20.563642,-0.013746,0.718963,-0.003407,0.038985,-0.007304,0.063752,0.270485,0.242895,33.11958,18.652527,4.528472,2.697752,2766,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2768,0,34135.26096,2224.132164,0.065156,12.038129,741.309193,0.021717,4.01234,15.159437,10.749464,-0.288156,0.546362,62.724316,20.094242,0.68238,0.390912,-0.007081,0.041277,-0.012463,0.058158,0.21133,0.19068,32.843132,13.129427,4.7215,3.467363,2767,0,0.99,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2769,0,305482.9867,3290.035485,0.01077,5.952605,1139.187652,0.003729,2.061113,76.792839,49.666745,-0.185545,0.641677,201.096087,56.535701,0.617681,0.415084,-0.00046,0.03102,-0.000281,0.026691,0.614774,0.30477,28.296787,8.819851,4.198771,1.817706,2768,0.02,0.96,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2770,0,132790.3641,2047.138547,0.015416,5.61777,512.084411,0.003856,1.405265,39.384341,23.820003,0.554708,0.465372,86.794162,21.656504,0.114755,0.680117,0.002767,0.024379,0.006075,0.024084,0.673289,0.293891,18.977987,9.647679,4.357989,1.724373,2769,0,0.97,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2771,0,50465.01759,1867.627369,0.037008,8.313713,532.51217,0.010552,2.370469,39.399971,29.220269,0.60514,0.357597,31.547805,19.469671,-0.301838,0.644068,-0.002274,0.040033,-0.005052,0.064017,0.207465,0.185973,34.86707,16.214985,4.502532,2.309227,2770,0.01,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2772,0,158757.5144,1945.701169,0.012256,4.88325,733.063287,0.004618,1.839816,73.999997,48.58346,-0.17767,0.586274,131.831105,39.383215,0.697882,0.371048,0.000751,0.020421,0.000715,0.019505,0.685545,0.302832,21.164716,9.508014,4.683994,1.656166,2771,0,0.94,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2773,0,114581.632,2166.550459,0.018908,6.400462,796.940051,0.006955,2.354334,54.779463,40.04319,0.443293,0.460873,127.96285,39.032263,-0.489565,0.592802,-0.002808,0.026626,-0.00155,0.028997,0.561754,0.296078,25.384764,10.676653,4.528267,1.844669,2772,0,0.92,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2774,0,137592.725,2172.307253,0.015788,5.856303,713.061007,0.005182,1.922334,59.721959,37.508079,0.703684,0.384674,150.716283,58.024985,-0.144183,0.579713,0.001056,0.024859,0.000891,0.023591,0.593409,0.307058,24.071489,9.007443,4.442825,1.679818,2773,0,0.95,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
