SU_ID,Lon,Lat
Pol_2151,-61.38178583,15.31017074
Pol_2152,-61.3843864,15.30856441
Pol_2153,-61.3804317,15.31532575
Pol_2154,-61.37039533,15.31493121
Pol_2155,-61.37107735,15.31167881
Pol_2156,-61.37357764,15.31256158
Pol_2157,-61.37502591,15.31145148
Pol_2158,-61.3831689,15.32560443
Pol_2159,-61.38175728,15.32600771
Pol_2160,-61.39108541,15.33379286
Pol_2161,-61.38228185,15.33341379
Pol_2162,-61.38404095,15.32950521
Pol_2163,-61.37797146,15.33142824
Pol_2164,-61.3868897,15.33252435
Pol_2165,-61.38896324,15.33228173
Pol_2166,-61.37036729,15.32086418
Pol_2167,-61.35610245,15.31173559
Pol_2168,-61.35698211,15.31417026
Pol_2169,-61.35858178,15.31060479
Pol_2170,-61.35286408,15.30921482
Pol_2171,-61.3539167,15.3150933
Pol_2172,-61.34843004,15.3078033
Pol_2173,-61.35904102,15.30835229
Pol_2174,-61.34770239,15.31523065
Pol_2175,-61.34579465,15.31851858
Pol_2176,-61.35358367,15.28187774
Pol_2177,-61.34866386,15.27233875
Pol_2178,-61.34568043,15.2712227
Pol_2179,-61.35087862,15.26921693
Pol_2180,-61.34897455,15.2679434
Pol_2181,-61.34883821,15.26515745
Pol_2182,-61.35063285,15.2630679
Pol_2183,-61.35179877,15.27372778
Pol_2184,-61.35539873,15.27466205
Pol_2185,-61.3530625,15.27630335
Pol_2186,-61.35245122,15.2792507
Pol_2187,-61.36953763,15.27791932
Pol_2188,-61.36521737,15.27770685
Pol_2189,-61.37095125,15.27798727
Pol_2190,-61.37337086,15.27433923
Pol_2191,-61.37346157,15.28179059
Pol_2192,-61.37086244,15.28127335
Pol_2193,-61.36987688,15.28388877
Pol_2194,-61.36711395,15.28180398
Pol_2195,-61.36343055,15.28275918
Pol_2196,-61.36628294,15.28395819
Pol_2197,-61.36571955,15.2822144
Pol_2198,-61.37245068,15.28474924
Pol_2199,-61.37251595,15.28593943
Pol_2200,-61.37388292,15.28534113
Pol_2201,-61.37042644,15.28827097
Pol_2202,-61.37386462,15.28645034
Pol_2203,-61.37460496,15.28760814
Pol_2204,-61.37598211,15.28784111
Pol_2205,-61.37621022,15.28707942
Pol_2206,-61.37817551,15.29217654
Pol_2207,-61.37360457,15.28479367
Pol_2208,-61.37464444,15.28130725
Pol_2209,-61.36881815,15.27981285
Pol_2210,-61.37268659,15.27891541
Pol_2211,-61.36049627,15.25950061
Pol_2212,-61.35472972,15.25790572
Pol_2213,-61.36237311,15.26163702
Pol_2214,-61.35053712,15.25582182
Pol_2215,-61.35575601,15.25629615
Pol_2216,-61.36360991,15.25790449
Pol_2217,-61.3740014,15.26326518
Pol_2218,-61.36876728,15.26128555
Pol_2219,-61.3722674,15.26449082
Pol_2220,-61.35773729,15.2527802
Pol_2221,-61.3654354,15.2552801
Pol_2222,-61.3592062,15.25236112
Pol_2223,-61.36808878,15.25445499
Pol_2224,-61.37132825,15.25603348
Pol_2225,-61.36989094,15.24923393
Pol_2226,-61.37126876,15.24315001
Pol_2227,-61.36816144,15.24427768
Pol_2228,-61.37215187,15.24090803
Pol_2229,-61.37034974,15.24140918
Pol_2230,-61.37017616,15.24227463
Pol_2231,-61.36170098,15.23601852
Pol_2232,-61.36153297,15.23342371
Pol_2233,-61.36323654,15.23773765
Pol_2234,-61.35137036,15.24014644
Pol_2235,-61.34247751,15.21923066
Pol_2236,-61.35076398,15.21980965
Pol_2237,-61.35408357,15.22187159
Pol_2238,-61.35935476,15.21496775
Pol_2239,-61.36480417,15.21586341
Pol_2240,-61.3674598,15.2128423
Pol_2241,-61.35475119,15.21182891
Pol_2242,-61.34101701,15.21542755
Pol_2243,-61.33914633,15.21564799
Pol_2244,-61.32458469,15.22431962
Pol_2245,-61.32667087,15.22797915
Pol_2246,-61.33051102,15.22312344
Pol_2247,-61.33620997,15.23523121
Pol_2248,-61.32238129,15.23902578
Pol_2249,-61.31903588,15.23577148
Pol_2250,-61.31929268,15.24137351
Pol_2251,-61.32054388,15.23969646
Pol_2252,-61.31448882,15.2381948
Pol_2253,-61.31905533,15.23931744
Pol_2254,-61.31675019,15.24164278
Pol_2255,-61.32791162,15.24424034
Pol_2256,-61.32590838,15.24237785
Pol_2257,-61.33400944,15.24639209
Pol_2258,-61.3372887,15.23941256
Pol_2259,-61.33344321,15.25150007
Pol_2260,-61.33937529,15.25058756
Pol_2261,-61.32788655,15.24923582
Pol_2262,-61.33365772,15.24939235
Pol_2263,-61.33096085,15.2535317
Pol_2264,-61.33806086,15.25283984
Pol_2265,-61.3289564,15.25591565
Pol_2266,-61.33438604,15.26067344
Pol_2267,-61.33844185,15.25706925
Pol_2268,-61.32481796,15.25614891
Pol_2269,-61.33915689,15.25922607
Pol_2270,-61.32371501,15.25995601
Pol_2271,-61.32229255,15.26344905
Pol_2272,-61.32418204,15.26273832
Pol_2273,-61.33023704,15.26109687
Pol_2274,-61.33395834,15.26286875
Pol_2275,-61.32636341,15.26194723
Pol_2276,-61.33639432,15.26508008
Pol_2277,-61.33931416,15.26506715
Pol_2278,-61.33895249,15.26354706
Pol_2279,-61.34053315,15.26714626
Pol_2280,-61.33770365,15.26760741
Pol_2281,-61.33456827,15.26937388
Pol_2282,-61.32975523,15.26588345
Pol_2283,-61.33367682,15.26545483
Pol_2284,-61.33135909,15.26505854
Pol_2285,-61.32462214,15.26342798
Pol_2286,-61.31936444,15.26156504
Pol_2287,-61.3902961,15.3419762
Pol_2288,-61.37929125,15.34139416
Pol_2289,-61.38872424,15.34300049
Pol_2290,-61.3916601,15.34331186
Pol_2291,-61.39273505,15.34686564
Pol_2292,-61.39268557,15.34486908
Pol_2293,-61.37992045,15.34376604
Pol_2294,-61.37846803,15.34592126
Pol_2295,-61.38729561,15.34170604
Pol_2296,-61.38617244,15.3386172
Pol_2297,-61.3789883,15.33854708
Pol_2298,-61.37699674,15.33824971
Pol_2299,-61.37333249,15.34503926
Pol_2300,-61.36321905,15.35396705
Pol_2301,-61.37656609,15.35096016
Pol_2302,-61.37264701,15.35668085
Pol_2303,-61.38682635,15.36607963
Pol_2304,-61.38189475,15.3642817
Pol_2305,-61.39458203,15.36215245
Pol_2306,-61.39472448,15.36327145
Pol_2307,-61.39738856,15.36744127
Pol_2308,-61.40105109,15.36617676
Pol_2309,-61.39888997,15.36897202
Pol_2310,-61.39839498,15.37655392
Pol_2311,-61.39005023,15.39376035
Pol_2312,-61.40182164,15.3698874
Pol_2313,-61.41149134,15.39168275
Pol_2314,-61.41123836,15.39335072
Pol_2315,-61.40930677,15.39946265
Pol_2316,-61.4203428,15.38975366
Pol_2317,-61.42015095,15.39625075
Pol_2318,-61.4173466,15.39755667
Pol_2319,-61.41765806,15.39603553
Pol_2320,-61.40929787,15.40231414
Pol_2321,-61.41378054,15.39953351
Pol_2322,-61.41199572,15.3993206
Pol_2323,-61.42562311,15.3967983
Pol_2324,-61.42628029,15.3982644
Pol_2325,-61.42767802,15.41865157
Pol_2326,-61.42766427,15.42428588
Pol_2327,-61.41833879,15.41938576
Pol_2328,-61.43181155,15.42954839
Pol_2329,-61.43210922,15.43062864
Pol_2330,-61.43605238,15.43457154
Pol_2331,-61.43862035,15.43515623
Pol_2332,-61.43862347,15.43567217
Pol_2333,-61.43515125,15.43154589
Pol_2334,-61.4326704,15.43759261
Pol_2335,-61.43196458,15.43619307
Pol_2336,-61.42339238,15.44155657
Pol_2337,-61.44324356,15.44011071
Pol_2338,-61.4489021,15.44635021
Pol_2339,-61.44652954,15.45003477
Pol_2340,-61.44530868,15.45489341
Pol_2341,-61.44176697,15.45284883
Pol_2342,-61.44261309,15.45821198
Pol_2343,-61.44976235,15.4578261
Pol_2344,-61.44633119,15.461028
Pol_2345,-61.4476762,15.46783596
Pol_2346,-61.45029971,15.46203044
Pol_2347,-61.4509194,15.45889515
Pol_2348,-61.45092832,15.4637059
Pol_2349,-61.45481594,15.46485039
Pol_2350,-61.44578771,15.47886833
Pol_2351,-61.45387383,15.4724964
Pol_2352,-61.44957891,15.47612135
Pol_2353,-61.45891475,15.47684317
Pol_2354,-61.45876746,15.4754318
Pol_2355,-61.45717391,15.47862342
Pol_2356,-61.46102846,15.48070238
Pol_2357,-61.45863976,15.47984623
Pol_2358,-61.46172601,15.4824402
Pol_2359,-61.45966622,15.48465942
Pol_2360,-61.46755887,15.49291395
Pol_2361,-61.46578342,15.48862735
Pol_2362,-61.46752464,15.51227048
Pol_2363,-61.46542668,15.51565069
Pol_2364,-61.46671688,15.51341915
Pol_2365,-61.46516943,15.50965928
Pol_2366,-61.46780276,15.51765249
Pol_2367,-61.46901167,15.51567483
Pol_2368,-61.46233466,15.5191715
Pol_2369,-61.4638352,15.51456236
Pol_2370,-61.47342384,15.52844692
Pol_2371,-61.4638757,15.58654961
Pol_2372,-61.46987014,15.5866204
Pol_2373,-61.45309119,15.56360676
Pol_2374,-61.45465163,15.55642373
Pol_2375,-61.45083396,15.55034543
Pol_2376,-61.30722659,15.24566706
Pol_2377,-61.30283517,15.24921919
Pol_2378,-61.30381273,15.24761542
Pol_2379,-61.31400715,15.24999711
Pol_2380,-61.31035488,15.24949832
Pol_2381,-61.31185688,15.25148745
Pol_2382,-61.32092647,15.22759053
Pol_2383,-61.32039577,15.23326499
Pol_2384,-61.32017416,15.22958658
Pol_2385,-61.32043727,15.26166309
Pol_2386,-61.32031926,15.25854563
Pol_2387,-61.3191901,15.25420216
Pol_2388,-61.31682543,15.25153543
Pol_2389,-61.32127388,15.26958034
Pol_2390,-61.31349004,15.28164361
Pol_2391,-61.32252404,15.28971685
Pol_2392,-61.3344396,15.29746512
Pol_2393,-61.33072603,15.29494419
Pol_2394,-61.32866585,15.32190787
Pol_2395,-61.32941152,15.31777191
Pol_2396,-61.33624669,15.3245874
Pol_2397,-61.33016891,15.32566152
Pol_2398,-61.34054262,15.32803409
Pol_2399,-61.34453464,15.32496791
Pol_2400,-61.34811047,15.3209258
Pol_2401,-61.3431115,15.3222119
Pol_2402,-61.34279137,15.32110177
Pol_2403,-61.34459134,15.31996291
Pol_2404,-61.34029088,15.32517905
Pol_2405,-61.33936753,15.3237433
Pol_2406,-61.33969915,15.32210549
Pol_2407,-61.36223454,15.33707036
Pol_2408,-61.35612999,15.3552787
Pol_2409,-61.35485493,15.35607303
Pol_2410,-61.32528885,15.2519167
Pol_2411,-61.3546252,15.39785169
Pol_2412,-61.35095743,15.40381993
Pol_2413,-61.3242922,15.38272651
Pol_2414,-61.30400366,15.37624907
Pol_2415,-61.33191408,15.37452993
Pol_2416,-61.33833015,15.3700539
Pol_2417,-61.33959985,15.37306822
Pol_2418,-61.3512227,15.37437591
Pol_2419,-61.35361663,15.37168985
Pol_2420,-61.3549975,15.3665105
Pol_2421,-61.34919778,15.36606791
Pol_2422,-61.35245577,15.36585483
Pol_2423,-61.35306352,15.35832261
Pol_2424,-61.35422732,15.36085591
Pol_2425,-61.34236886,15.34608539
Pol_2426,-61.3277718,15.33548304
Pol_2427,-61.32440769,15.33125823
Pol_2428,-61.32731632,15.34115307
Pol_2429,-61.32627491,15.33758571
Pol_2430,-61.32968776,15.32598553
Pol_2431,-61.31340756,15.33116754
Pol_2432,-61.28909093,15.37454615
Pol_2433,-61.29845428,15.37945981
Pol_2434,-61.2536922,15.37154396
Pol_2435,-61.25248946,15.36859728
Pol_2436,-61.25267447,15.36278656
Pol_2437,-61.2518219,15.36342828
Pol_2438,-61.25248982,15.37513307
Pol_2439,-61.25092268,15.37560481
Pol_2440,-61.26600602,15.369471
Pol_2441,-61.28537698,15.35176026
Pol_2442,-61.28182038,15.35559761
Pol_2443,-61.27494308,15.36242219
Pol_2444,-61.27322289,15.36123164
Pol_2445,-61.26188693,15.36952188
Pol_2446,-61.2712691,15.36945741
Pol_2447,-61.27095795,15.36765614
Pol_2448,-61.27123448,15.35785295
Pol_2449,-61.26142889,15.36618993
Pol_2450,-61.26248439,15.36305145
Pol_2451,-61.26026506,15.36444558
Pol_2452,-61.26236457,15.36301026
Pol_2453,-61.28799566,15.34457227
Pol_2454,-61.24313229,15.3255399
Pol_2455,-61.24901299,15.3282244
Pol_2456,-61.24576103,15.33731643
Pol_2457,-61.26316273,15.32126913
Pol_2458,-61.24826358,15.31882702
Pol_2459,-61.25139471,15.32223464
Pol_2460,-61.25688378,15.31954379
Pol_2461,-61.25179421,15.31666476
Pol_2462,-61.24972596,15.31273706
Pol_2463,-61.24772456,15.31400122
Pol_2464,-61.24755991,15.30415455
Pol_2465,-61.24860725,15.30034668
Pol_2466,-61.24857248,15.29438528
Pol_2467,-61.25541159,15.28632267
Pol_2468,-61.2484006,15.28953584
Pol_2469,-61.25869285,15.28365381
Pol_2470,-61.2555847,15.28334558
Pol_2471,-61.25569955,15.28040893
Pol_2472,-61.25950046,15.27830129
Pol_2473,-61.26248148,15.27534143
Pol_2474,-61.2588493,15.27632546
Pol_2475,-61.2697348,15.29405356
Pol_2476,-61.26662213,15.3048141
Pol_2477,-61.26201691,15.29223506
Pol_2478,-61.29994822,15.2768414
Pol_2479,-61.30053309,15.27464897
Pol_2480,-61.29947077,15.27339496
Pol_2481,-61.30431639,15.27323979
Pol_2482,-61.30923285,15.29796158
Pol_2483,-61.42591681,15.45411392
Pol_2484,-61.45115364,15.48336304
Pol_2485,-61.44421455,15.48408449
Pol_2486,-61.44574398,15.48735885
Pol_2487,-61.4319585,15.4877716
Pol_2488,-61.45580492,15.49763879
Pol_2489,-61.45559552,15.49510463
Pol_2490,-61.45983277,15.4943564
Pol_2491,-61.45161017,15.52463355
Pol_2492,-61.46977384,15.53199975
Pol_2493,-61.45666446,15.5326523
Pol_2494,-61.45471256,15.52248879
Pol_2495,-61.44916892,15.52246218
Pol_2496,-61.45898292,15.53625676
Pol_2497,-61.46248257,15.5358187
Pol_2498,-61.44324414,15.62043467
Pol_2499,-61.44289318,15.61313893
Pol_2500,-61.44593265,15.62083681
Pol_2501,-61.43700103,15.62025207
Pol_2502,-61.43871877,15.61854785
Pol_2503,-61.45015514,15.60973981
Pol_2504,-61.45397283,15.60558865
Pol_2505,-61.4617927,15.63317694
Pol_2506,-61.46356246,15.62645725
Pol_2507,-61.45886622,15.62642734
Pol_2508,-61.46203999,15.62558868
Pol_2509,-61.46417541,15.62660686
Pol_2510,-61.46506453,15.62411355
Pol_2511,-61.46109576,15.62378036
Pol_2512,-61.45776755,15.62290342
Pol_2513,-61.46306498,15.62244849
Pol_2514,-61.43316795,15.63893158
Pol_2515,-61.39850706,15.40719201
Pol_2516,-61.40466587,15.40393289
Pol_2517,-61.40830839,15.40462509
Pol_2518,-61.41384783,15.40096547
Pol_2519,-61.41390762,15.40321435
Pol_2520,-61.38612431,15.43440137
Pol_2521,-61.38315328,15.43284739
Pol_2522,-61.38032245,15.43307879
Pol_2523,-61.3898684,15.4162888
Pol_2524,-61.37784573,15.42252422
Pol_2525,-61.36671279,15.42157534
Pol_2526,-61.37372148,15.43013613
Pol_2527,-61.39038336,15.40913925
Pol_2528,-61.38918614,15.41043331
Pol_2529,-61.38741958,15.41125183
Pol_2530,-61.36972604,15.40981349
Pol_2531,-61.37458565,15.4030967
Pol_2532,-61.3620457,15.39039112
Pol_2533,-61.36426371,15.39277976
Pol_2534,-61.3676906,15.38994387
Pol_2535,-61.37209025,15.39068975
Pol_2536,-61.36963429,15.38546491
Pol_2537,-61.33892296,15.33779246
Pol_2538,-61.33449541,15.33921323
Pol_2539,-61.3366239,15.32978476
Pol_2540,-61.33793703,15.33165784
Pol_2541,-61.33700758,15.32714689
Pol_2542,-61.33422857,15.33190675
Pol_2543,-61.33727019,15.31472857
Pol_2544,-61.33881464,15.31556619
Pol_2545,-61.3372501,15.3133642
Pol_2546,-61.34902898,15.31754446
Pol_2547,-61.35088922,15.32044899
Pol_2548,-61.35021456,15.32144305
Pol_2549,-61.35006314,15.31976486
Pol_2550,-61.34661428,15.32415312
Pol_2551,-61.35474297,15.3190631
Pol_2552,-61.35723125,15.32106038
Pol_2553,-61.35842485,15.31613323
Pol_2554,-61.32201246,15.30627683
Pol_2555,-61.34362262,15.29812094
Pol_2556,-61.35550568,15.29357141
Pol_2557,-61.35687608,15.29333604
Pol_2558,-61.34276592,15.29105161
Pol_2559,-61.36076695,15.28811181
Pol_2560,-61.35747812,15.28640731
Pol_2561,-61.36034294,15.28381771
Pol_2562,-61.35298431,15.27774906
Pol_2563,-61.3367166,15.26921033
Pol_2564,-61.35833976,15.27356328
Pol_2565,-61.35409259,15.27037059
Pol_2566,-61.35579329,15.27070111
Pol_2567,-61.37416312,15.26081167
Pol_2568,-61.37719822,15.26039915
Pol_2569,-61.36738186,15.24777237
Pol_2570,-61.36242571,15.29085371
Pol_2571,-61.47117479,15.5476404
Pol_2572,-61.47593479,15.54430631
Pol_2573,-61.46340776,15.54996402
Pol_2574,-61.45712934,15.55071175
Pol_2575,-61.45993589,15.54784455
Pol_2576,-61.4603825,15.54951025
Pol_2577,-61.46352597,15.54188238
Pol_2578,-61.46100389,15.546403
Pol_2579,-61.47169267,15.5461164
Pol_2580,-61.46511021,15.54453115
Pol_2581,-61.45620744,15.54043356
Pol_2582,-61.45816021,15.55482185
Pol_2583,-61.45489289,15.55857889
Pol_2584,-61.44477562,15.57895329
Pol_2585,-61.45426714,15.55051114
Pol_2586,-61.45627934,15.5479986
Pol_2587,-61.45666458,15.5519153
Pol_2588,-61.45316518,15.55345015
Pol_2589,-61.45452682,15.55539387
Pol_2590,-61.46025121,15.54941018
Pol_2591,-61.43973952,15.58311166
Pol_2592,-61.43866723,15.5787821
Pol_2593,-61.43607954,15.58840058
Pol_2594,-61.4411808,15.58010366
Pol_2595,-61.43507364,15.57693799
Pol_2596,-61.43478685,15.60429885
Pol_2597,-61.43936817,15.60399334
Pol_2598,-61.46126709,15.59619069
Pol_2599,-61.40982835,15.62556084
Pol_2600,-61.41125584,15.62466182
Pol_2601,-61.41832312,15.62702498
Pol_2602,-61.41880548,15.63137167
Pol_2603,-61.42018422,15.62071736
Pol_2604,-61.4330914,15.62144519
Pol_2605,-61.43049294,15.62576839
Pol_2606,-61.43367318,15.62301281
Pol_2607,-61.42886554,15.62359251
Pol_2608,-61.42682313,15.62781598
Pol_2609,-61.42244247,15.63343406
Pol_2610,-61.42489544,15.63523487
Pol_2611,-61.42622317,15.63277707
Pol_2612,-61.42692252,15.62971744
Pol_2613,-61.42503072,15.63250174
Pol_2614,-61.42327495,15.61583853
Pol_2615,-61.41641086,15.61525135
Pol_2616,-61.40987543,15.61580231
Pol_2617,-61.41404727,15.61616213
Pol_2618,-61.40737928,15.61881461
Pol_2619,-61.42010936,15.60990003
Pol_2620,-61.40273863,15.6125777
Pol_2621,-61.40475284,15.61552187
Pol_2622,-61.40269059,15.61400545
Pol_2623,-61.39299722,15.59701377
Pol_2624,-61.39360438,15.59212463
Pol_2625,-61.40148437,15.58827412
Pol_2626,-61.38479754,15.59155789
Pol_2627,-61.37885107,15.58852811
Pol_2628,-61.37649066,15.58749691
Pol_2629,-61.3671609,15.59151751
Pol_2630,-61.36916487,15.59363932
Pol_2631,-61.36815704,15.58654929
Pol_2632,-61.36689254,15.58860694
Pol_2633,-61.36320767,15.5830916
Pol_2634,-61.35266673,15.59208397
Pol_2635,-61.3499173,15.59241173
Pol_2636,-61.34660232,15.58984478
Pol_2637,-61.34707283,15.58419626
Pol_2638,-61.34958368,15.59065325
Pol_2639,-61.3351586,15.59478982
Pol_2640,-61.33565368,15.59467048
Pol_2641,-61.33185312,15.58946847
Pol_2642,-61.32229176,15.58357838
Pol_2643,-61.32178302,15.5853663
Pol_2644,-61.3084008,15.5520461
Pol_2645,-61.30466471,15.55085229
Pol_2646,-61.31219614,15.55635472
Pol_2647,-61.31208077,15.54337099
Pol_2648,-61.27658398,15.51517949
Pol_2649,-61.2774112,15.50739507
Pol_2650,-61.28020086,15.50936084
Pol_2651,-61.27890627,15.51558544
Pol_2652,-61.27748162,15.49737493
Pol_2653,-61.27593873,15.49730833
Pol_2654,-61.31086292,15.29364693
Pol_2655,-61.30480274,15.2906619
Pol_2656,-61.2964922,15.31316878
Pol_2657,-61.33607876,15.35972825
Pol_2658,-61.34345131,15.43148945
Pol_2659,-61.34120175,15.44167962
Pol_2660,-61.36066367,15.4303499
Pol_2661,-61.35495603,15.43138512
Pol_2662,-61.35354121,15.42876887
Pol_2663,-61.36238165,15.42604322
Pol_2664,-61.36001037,15.42747599
Pol_2665,-61.36259406,15.41645381
Pol_2666,-61.36472585,15.41735723
Pol_2667,-61.35786938,15.42655173
Pol_2668,-61.3587259,15.42991438
Pol_2669,-61.36666665,15.41380728
Pol_2670,-61.35448293,15.42654505
Pol_2671,-61.3466633,15.41462102
Pol_2672,-61.41509589,15.49031849
Pol_2673,-61.41279798,15.48851036
Pol_2674,-61.41117577,15.49441007
Pol_2675,-61.40994513,15.48984061
Pol_2676,-61.41646599,15.4943851
Pol_2677,-61.40416324,15.49725238
Pol_2678,-61.40483238,15.50021527
Pol_2679,-61.40515022,15.49113181
Pol_2680,-61.40035849,15.49381473
Pol_2681,-61.39789128,15.49090327
Pol_2682,-61.40913652,15.48194062
Pol_2683,-61.40933187,15.48880289
Pol_2684,-61.41813931,15.4883559
Pol_2685,-61.42107519,15.47871576
Pol_2686,-61.4166426,15.48421025
Pol_2687,-61.41532497,15.47807538
Pol_2688,-61.41521877,15.47939026
Pol_2689,-61.43401526,15.47109235
Pol_2690,-61.37452615,15.45920683
Pol_2691,-61.37515865,15.45597953
Pol_2692,-61.38454696,15.44521467
Pol_2693,-61.4001204,15.43647767
Pol_2694,-61.4018032,15.43133167
Pol_2695,-61.40258555,15.43563287
Pol_2696,-61.40037233,15.43734724
Pol_2697,-61.39664335,15.4403592
Pol_2698,-61.37646377,15.4325937
Pol_2699,-61.3763466,15.44746138
Pol_2700,-61.30510805,15.24539102
Pol_2701,-61.39273022,15.46548148
Pol_2702,-61.39493487,15.46805936
Pol_2703,-61.38794314,15.4717964
Pol_2704,-61.38205397,15.47205187
Pol_2705,-61.39406206,15.47421597
Pol_2706,-61.38700413,15.47545468
Pol_2707,-61.38564835,15.48204182
Pol_2708,-61.38472675,15.47478403
Pol_2709,-61.38785657,15.47942421
Pol_2710,-61.38138783,15.47515962
Pol_2711,-61.38222518,15.47997914
Pol_2712,-61.36375045,15.47517558
Pol_2713,-61.35956194,15.47289544
Pol_2714,-61.3311355,15.48055497
Pol_2715,-61.29446595,15.50813965
Pol_2716,-61.29428133,15.5260016
Pol_2717,-61.29170497,15.51712488
Pol_2718,-61.28363758,15.5124242
Pol_2719,-61.27747107,15.51850596
Pol_2720,-61.27835244,15.52144317
Pol_2721,-61.27435947,15.51606433
Pol_2722,-61.27731079,15.51243112
Pol_2723,-61.27775813,15.52366604
Pol_2724,-61.27537687,15.5223312
Pol_2725,-61.27623536,15.52591503
Pol_2726,-61.28037058,15.52522307
Pol_2727,-61.28792118,15.52115339
Pol_2728,-61.2881468,15.51837452
Pol_2729,-61.29246894,15.52143346
Pol_2730,-61.28806005,15.5323955
Pol_2731,-61.28640029,15.53358355
Pol_2732,-61.29136278,15.53336923
Pol_2733,-61.28946575,15.53985122
Pol_2734,-61.28353377,15.54138958
Pol_2735,-61.27947239,15.54145766
Pol_2736,-61.2914136,15.53484716
Pol_2737,-61.27544597,15.54067896
Pol_2738,-61.27385733,15.53666054
Pol_2739,-61.27292643,15.53835853
Pol_2740,-61.2731986,15.53716795
Pol_2741,-61.27277158,15.53136354
Pol_2742,-61.2721308,15.53473064
Pol_2743,-61.27559549,15.53766363
Pol_2744,-61.27610014,15.53280351
Pol_2745,-61.27443969,15.5289788
Pol_2746,-61.27223625,15.51337748
Pol_2747,-61.27310933,15.51501313
Pol_2748,-61.27334288,15.51722739
Pol_2749,-61.25872859,15.50696483
Pol_2750,-61.25793786,15.51089495
Pol_2751,-61.25770067,15.51440695
Pol_2752,-61.26802779,15.51722334
Pol_2753,-61.26820456,15.51814831
Pol_2754,-61.26383076,15.51900608
Pol_2755,-61.26411366,15.51677534
Pol_2756,-61.26069348,15.51187492
Pol_2757,-61.26245759,15.51188203
Pol_2758,-61.27159604,15.51543937
Pol_2759,-61.27442828,15.49268509
Pol_2760,-61.26418477,15.49912565
Pol_2761,-61.25576128,15.49744295
Pol_2762,-61.25510834,15.49967615
Pol_2763,-61.25512473,15.50053652
Pol_2764,-61.26154694,15.50369446
Pol_2765,-61.25942056,15.50348958
Pol_2766,-61.25540724,15.49576289
Pol_2767,-61.25321894,15.49845202
Pol_2768,-61.25627214,15.49282809
Pol_2769,-61.26130141,15.48694511
Pol_2770,-61.25102961,15.49045751
Pol_2771,-61.25005578,15.48825116
Pol_2772,-61.25635757,15.49069023
Pol_2773,-61.25430925,15.48793004
Pol_2774,-61.25592139,15.48640879
Pol_2775,-61.25165708,15.4869707
Pol_2776,-61.25235886,15.4851525
Pol_2777,-61.25488232,15.48321307
Pol_2778,-61.25869633,15.48475462
Pol_2779,-61.24815488,15.47822363
Pol_2780,-61.25019887,15.48217213
Pol_2781,-61.24818705,15.48431818
Pol_2782,-61.24647825,15.47434646
Pol_2783,-61.24766895,15.47028454
Pol_2784,-61.24438954,15.46586356
Pol_2785,-61.24738518,15.46676329
Pol_2786,-61.24470039,15.46751118
Pol_2787,-61.2525599,15.47379136
Pol_2788,-61.24793132,15.4613879
Pol_2789,-61.2482041,15.45761451
Pol_2790,-61.25007916,15.45719713
Pol_2791,-61.24783803,15.45475472
Pol_2792,-61.24653608,15.4585635
Pol_2793,-61.24829918,15.45490537
Pol_2794,-61.26018152,15.45447584
Pol_2795,-61.25738665,15.45475487
Pol_2796,-61.25056826,15.45081119
Pol_2797,-61.24937108,15.45058135
Pol_2798,-61.25534452,15.44937227
Pol_2799,-61.25452183,15.45047676
Pol_2800,-61.2582164,15.44612151
Pol_2801,-61.2540435,15.44760103
Pol_2802,-61.25828724,15.43931027
Pol_2803,-61.25627021,15.43915283
Pol_2804,-61.27119847,15.45536233
Pol_2805,-61.26092615,15.44353772
Pol_2806,-61.2742411,15.4483379
Pol_2807,-61.25991001,15.44417118
Pol_2808,-61.25811741,15.44470928
Pol_2809,-61.26706407,15.45917231
Pol_2810,-61.26493989,15.45543774
Pol_2811,-61.26503856,15.46656512
Pol_2812,-61.26416007,15.46992441
Pol_2813,-61.26754074,15.47362163
Pol_2814,-61.26143096,15.47339766
Pol_2815,-61.25971436,15.46994766
Pol_2816,-61.24898193,15.49198787
Pol_2817,-61.25176681,15.49186427
Pol_2818,-61.25212233,15.49360222
Pol_2819,-61.27307973,15.48533634
Pol_2820,-61.27506616,15.48220498
Pol_2821,-61.27676721,15.48054611
Pol_2822,-61.27846839,15.47874077
Pol_2823,-61.27875418,15.4770239
Pol_2824,-61.28267543,15.48039555
Pol_2825,-61.28645108,15.47482387
Pol_2826,-61.28808954,15.47456013
Pol_2827,-61.31466009,15.46078912
Pol_2828,-61.33570597,15.41758203
Pol_2829,-61.3406537,15.45310918
Pol_2830,-61.34698234,15.45618568
Pol_2833,-61.37467285,15.25913455
Pol_2834,-61.37647315,15.26464805
Pol_2835,-61.36378801,15.26978751
Pol_2836,-61.36876821,15.28781386
Pol_2837,-61.37294317,15.28930587
Pol_2838,-61.37469032,15.2888508
Pol_2839,-61.37822341,15.29319192
Pol_2840,-61.37369816,15.30105352
Pol_2841,-61.36719488,15.30208031
Pol_2842,-61.38503314,15.31488314
Pol_2843,-61.38016842,15.33460397
Pol_2844,-61.39150274,15.34838366
Pol_2845,-61.39358529,15.35020562
Pol_2846,-61.39383558,15.34857831
Pol_2847,-61.39200606,15.34751896
Pol_2849,-61.39361334,15.35305786
Pol_2850,-61.38927083,15.35677751
Pol_2851,-61.39267541,15.35573335
Pol_2852,-61.39208461,15.353822
