"","SU_ID","ID","lon","lat","y.logsize","y.pres","Forest","Agriculture","Builtup","Roads","Bare","Quarry","RGA","CRL","YPD","YPC","YPV","YPI","BAP","BAO","BAY","IGO","IPL","IGY","IBP","OPL","PBA","PPD","PCR","PLI","PIC","PLP","scaledSU_Area","scaledSU_Perimeter","scaledSU_P.A","scaledSU_P.sqrt.A","scaledSU_Max.Distance","scaledSU_D.A","scaledSU_D.sqrt.A","scaledDist2Stream..MEAN.","scaledDist2Stream..STDDEV","scaledEastness..MEAN.","scaledEastness..STDDEV.","scaledElevation..MEAN.","scaledElevation..STDDEV.","scaledNorthness..MEAN.","scaledNorthness..STDDEV.","scaledPlanarCurvature..MEAN.","scaledPlanarCurvature..STDDEV.","scaledProfileCurvature..MEAN.","scaledProfileCurvature..STDDEV.","scaledRSP..MEAN.","scaledRSP..STDDEV.","scaledSlope..MEAN.","scaledSlope..STDDEV.","scaledTWI..MEAN.","scaledTWI..STDDEV.","scaledSU_Area.levels","scaledSU_Perimeter.levels","scaledSU_P.A.levels","scaledSU_P.sqrt.A.levels","scaledSU_Max.Distance.levels","scaledSU_D.A.levels","scaledSU_D.sqrt.A.levels","scaledDist2Stream..MEAN.levels","scaledDist2Stream..STDDEV.levels","scaledEastness..MEAN.levels","scaledEastness..STDDEV.levels","scaledElevation..MEAN.levels","scaledElevation..STDDEV.levels","scaledNorthness..MEAN.levels","scaledNorthness..STDDEV.levels","scaledPlanarCurvature..MEAN.levels","scaledPlanarCurvature..STDDEV.levels","scaledProfileCurvature..MEAN.levels","scaledProfileCurvature..STDDEV.levels","scaledRSP..MEAN.levels","scaledRSP..STDDEV.levels","scaledSlope..MEAN.levels","scaledSlope..STDDEV.levels","scaledTWI..MEAN.levels","scaledTWI..STDDEV.levels"
"694","Pol_694",694,-61.44387736,15.49296813,3.871201011,1,0.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.24,0,0,0,0,0,0,0.087087868,0.85589931,-0.188733116,1.314899769,0.954510558,-0.248329995,1.085708965,-0.460169499,-0.33215467,-0.863045226,0.089079156,0.05813854,1.081133754,-0.782996251,1.055839271,0.308886216,0.258618316,0.059005946,-0.081441305,0.002420283,0.575791273,0.33027789,-0.180834622,-0.542626514,-0.076312926,0.148707613,0.76976044,-0.233692894,1.251936815,0.849257472,-0.25646234,0.896738412,-0.453771188,-0.344473139,-0.867964054,0.076803693,-0.019535501,0.954033144,-0.728620537,1.075606044,0.31053772,0.347451,0.059159667,-0.118313807,0.040084174,0.561274509,0.354326321,-0.181209919,-0.55957751,-0.059757245
"695","Pol_695",695,-61.45479396,15.49010084,NA,0,0.99,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.632553333,-0.643720692,1.787213094,0.796485872,-0.730639156,1.354776933,0.622861604,-1.422750403,-1.480005051,0.601673102,0.846033809,-0.932452173,-1.106446956,-1.187858078,-0.690967852,-1.569509491,-0.420727043,-3.666094099,0.67365884,-1.957004716,-2.436329163,-1.023943904,0.384118859,1.810700264,2.320534397,-0.641305939,-0.638006287,1.874067212,0.875893004,-0.689527261,1.056689535,0.62447795,-1.503502945,-1.558952992,0.649715915,0.842987394,-0.96709469,-1.073218308,-1.16763057,-0.679621643,-1.348716055,-0.457089683,-3.127843044,0.755569556,-1.89564979,-2.32158815,-1.031987958,0.417217468,1.86937705,2.011973325
"696","Pol_696",696,-61.44691207,15.49050287,8.393894975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.18,0,0,0,0,0,0,1.45707246,1.042118173,-0.940607276,-0.177227317,1.430130889,-0.813158299,-0.008352004,0.184649009,0.576890687,-0.720417879,0.277397332,0.06820422,1.653750993,1.361117763,-0.431013063,-0.205112772,0.561893791,0.018731271,0.327554367,0.26724459,1.13252581,0.874018452,0.285770664,-0.459094874,-0.239372361,1.452242482,1.122136382,-0.948631514,-0.176414025,1.262373878,-0.795784653,-0.037740646,0.125280362,0.516282626,-0.699373115,0.221449682,0.140055029,1.844132682,1.366920257,-0.349811132,-0.228869027,0.537456162,-0.001175487,0.323167199,0.263801838,1.1550107,0.869922522,0.258034724,-0.445244206,-0.242071067
"697","Pol_697",697,-61.42680477,15.48307795,8.820551743,1,0.37,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.98,0,0,0,0,0,0,1.247324338,1.667295808,-0.734561659,0.802596068,1.650359763,-0.726511863,0.382531599,-0.433253401,-0.176589953,0.794205874,1.449735142,1.471812286,0.781938468,-0.505147084,0.631281294,-0.141593371,1.027142013,-0.007708592,0.384359322,0.060107929,0.523359949,0.591955859,0.16220451,-0.916563798,0.006834959,1.452242482,1.680507203,-0.704628544,0.875893004,1.831147405,-0.732278434,0.428122995,-0.453771188,-0.135471995,0.851886917,1.616034163,1.345123758,0.707975479,-0.535121913,0.717672682,-0.161919579,1.067721612,-0.001175487,0.323167199,0.040084174,0.501249719,0.6766842,0.142969697,-0.919252604,0.052718235
"698","Pol_698",698,-61.32684973,15.49086763,8.022240917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31954774,-0.570176936,-0.600704136,-1.003217433,-0.600570947,-0.539024353,-0.919608697,1.101864367,1.149605448,-1.613453846,-1.630936348,1.931516067,0.436343543,0.705702288,-0.397907791,-0.103227653,-0.389341799,0.173527448,-0.622863528,0.057359171,0.719565814,0.237989437,-0.273987377,0.021704369,-0.78414295,-0.318266217,-0.553739653,-0.573535927,-0.991585166,-0.59817902,-0.551740382,-0.894477919,0.956484094,1.039396634,-1.682187763,-1.630739471,1.933231613,0.522994543,0.664616401,-0.349811132,-0.110595904,-0.347345025,0.170760485,-0.650099475,0.040084174,0.729000919,0.201109959,-0.284470665,0.03435269,-0.826565187
"699","Pol_699",699,-61.32518774,15.48720118,8.002359546,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425760051,-0.55551544,-0.279313846,-0.610666852,-0.494285494,-0.16360575,-0.294420612,1.795174017,1.991462916,0.65477326,0.047893838,1.695487659,0.746367384,-1.314532638,-0.609850771,-0.529315791,-0.618232863,0.100817823,-0.684638916,-0.079924546,0.413294275,0.327385078,-0.153679663,0.261978533,-0.803734393,-0.441000955,-0.553739653,-0.233692894,-0.59962565,-0.500001887,-0.155029823,-0.290409071,1.857070407,1.941335669,0.649715915,0.076803693,1.933231613,0.707975479,-1.287575219,-0.679621643,-0.598424898,-0.65839768,0.103277346,-0.71357394,-0.080010728,0.439425506,0.354326321,-0.181209919,0.265625115,-0.826565187
"700","Pol_700",700,-61.25698132,15.49990973,NA,0,0,0.95,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389195771,-0.638842607,-0.52280591,-1.01526895,-0.70076614,-0.490673867,-0.978661629,-0.386904982,-0.387177845,0.777228205,0.856430304,-0.877640136,-0.688477858,1.145309192,-0.125123606,0.068528805,0.054406838,0.759047444,-0.289692326,0.742684598,0.32533883,-0.373484462,-0.221686596,-0.38953936,-0.498742188,-0.383637465,-0.638006287,-0.501558207,-0.991585166,-0.689527261,-0.481062914,-1.006615734,-0.343354519,-0.344473139,0.851886917,0.842987394,-0.868597279,-0.643446662,1.214407411,-0.179387199,0.057984585,-0.017696266,0.780260823,-0.318855584,0.724323253,0.360034477,-0.354691568,-0.181209919,-0.445244206,-0.492120217
"701","Pol_701",701,-61.26788513,15.49386637,NA,0,0,0.99,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125845981,-0.047953975,-0.752413336,-0.60528509,-0.24321553,-0.775601652,-0.968489675,-0.234172796,0.234107772,1.324203451,-0.617557841,-0.211471054,-0.272039528,-0.07631597,1.250146922,-0.201555685,0.438703252,0.350613044,0.089430027,1.009445738,0.385706618,-0.016743352,-0.142484234,-0.646932448,-0.279524941,0.148707613,-0.080240415,-0.772729386,-0.59962565,-0.293708517,-0.795784653,-1.006615734,-0.23793848,0.303783124,1.358760011,-0.660981342,-0.177911057,-0.260582205,-0.144400831,1.265786567,-0.228869027,0.347451,0.310338368,0.139895143,1.163671061,0.360034477,-0.093804399,-0.181209919,-0.68176732,-0.242071067
"702","Pol_702",702,-61.46428508,15.49313468,NA,0,0.95,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26771802,-0.568969353,-0.695191799,-1.12248493,-0.607323354,-0.62596651,-1.05370794,0.040239851,0.43877863,-0.203438937,0.035438768,-0.757301244,-0.160506509,-1.555326687,-1.953794494,-0.193171124,-0.698631627,0.125105605,-0.719736263,-0.510422802,0.586872773,-0.224333385,-0.846984265,0.251424434,-0.563731305,-0.245144425,-0.553739653,-0.704628544,-1.116706605,-0.59817902,-0.614876949,-1.006615734,-0.002676905,0.516282626,-0.114099385,0.076803693,-0.774389267,-0.112401368,-1.594135586,-2.130259782,-0.161919579,-0.65839768,0.138940417,-0.71357394,-0.537903585,0.611062103,-0.223738411,-0.863379605,0.265625115,-0.579984617
"703","Pol_703",703,-61.46645515,15.49098834,NA,0,0.48,0,0,0,0.47,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.719272699,-1.180658877,4.078719248,-0.937609598,-1.32759142,3.518128479,-0.832211063,-0.935444057,-1.131587064,-1.833605538,-2.330720639,-1.19823743,-1.361886079,-0.400116657,-1.715235608,-0.711489431,-1.264741239,-1.017188723,-0.781866682,-2.055179855,-2.732057447,-2.264368825,-1.876064697,2.972786597,1.452000555,-0.708219914,-1.120314415,3.426952724,-0.894793696,-1.228590826,3.632498817,-0.796674911,-0.941360019,-1.130418325,-1.682187763,-2.174158402,-1.182555505,-1.334917925,-0.336296781,-1.68297884,-0.598424898,-1.31745324,-0.94632374,-0.775678999,-2.028447496,-2.649985751,-2.106369066,-1.793005774,3.111119492,1.251356798
"704","Pol_704",704,-61.46521533,15.48814889,NA,0,0.84,0,0,0.03,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.575937473,-0.590230313,0.760110556,0.245562538,-0.59817902,0.684376009,0.395000218,0.441023876,0.35285698,-1.316842721,-0.47809283,-1.049579428,-0.759714042,-0.479866948,0.661508437,0.927311097,1.730406523,0.22194929,2.334848729,-0.383930005,0.491614092,1.110780755,2.799522924,-0.80618218,0.664254457,-0.568425919,-0.553739653,0.770629221,0.272137375,-0.59817902,0.683562775,0.428122995,0.481504975,0.303783124,-1.305759394,-0.497573306,-1.045367417,-0.761677162,-0.535121913,0.717672682,0.89631363,1.833998568,0.245622191,1.682377892,-0.372104899,0.501249719,1.060683592,3.315403957,-0.798976884,0.808002953
"705","Pol_705",705,-61.31410462,15.48845849,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490029597,0.130143954,-0.891920884,-0.714639325,0.110756241,-0.823212834,-0.810046714,0.502058393,1.050857203,-0.825846037,0.259326082,1.032624795,0.159955439,1.383353101,-0.96994273,-0.221373738,-0.970383597,0.201811952,-0.961816663,0.966291132,0.784883339,-0.849830559,-0.831296594,0.761679473,-0.430792713,0.553056305,0.05728393,-0.948631514,-0.688060077,0.07814451,-0.795784653,-0.796674911,0.481504975,1.039396634,-0.867964054,0.221449682,1.000517879,0.179568029,1.366920257,-1.050951202,-0.228869027,-0.934124653,0.201658232,-0.942315319,0.883270454,0.792392374,-0.817682913,-0.863379605,0.821317454,-0.409826658
"706","Pol_706",706,-61.26406402,15.49383356,NA,0,0,0.96,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33379943,0.441372394,-0.669105511,0.017950281,0.477406975,-0.639273983,-0.117655935,-0.22581807,0.193392866,-0.332234229,1.020232094,-0.429201404,0.079595365,1.357226768,-0.495940668,-0.09408086,0.538320293,0.207345877,0.130055713,0.757235783,0.55857801,0.042710494,-0.046105829,-0.724295651,0.096333362,0.32000642,0.520811325,-0.704628544,0.107010011,0.417489737,-0.614876949,-0.169668729,-0.23793848,0.130528823,-0.327758459,1.055238233,-0.432896921,0.031776602,1.366920257,-0.519569836,-0.110595904,0.537456162,0.201658232,0.139895143,0.724323253,0.561274509,0.046158973,-0.08800172,-0.68176732,0.052718235
"707","Pol_707",707,-61.2591449,15.49783047,NA,0,0,0.94,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230157849,-0.359266681,-0.551056038,-0.64710244,-0.256891343,-0.433303872,-0.37667714,-0.499762717,-0.204286332,-0.768631628,0.99557064,-0.731651384,-0.439236138,1.025834863,0.165974712,-0.383475248,0.325744026,0.102508745,-0.014644765,0.783199306,0.527064336,-0.145039336,-0.176773123,-0.667560292,0.052995722,-0.245144425,-0.381613508,-0.573535927,-0.688060077,-0.293708517,-0.412307636,-0.389910533,-0.453771188,-0.240722746,-0.699373115,1.055238233,-0.774389267,-0.39148586,1.056048629,0.226870221,-0.427430673,0.347451,0.103277346,0.001458425,0.724323253,0.501249719,-0.093804399,-0.181209919,-0.68176732,0.052718235
"708","Pol_708",708,-61.26264871,15.48999378,NA,0,0.08,0.88,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748217116,2.053460036,-0.805307193,0.839739086,1.9359298,-0.796597888,0.298187193,-0.328231381,0.378780105,1.18551156,-0.179903388,-0.363314883,0.707975479,-0.235278234,1.345946534,-0.053682521,0.146281264,0.199813591,-0.089556299,0.708914782,0.674691018,-0.198066186,-0.127993103,-0.425290515,-0.132475262,1.452242482,1.680507203,-0.772729386,0.875893004,1.831147405,-0.795784653,0.245685272,-0.343354519,0.303783124,1.185465388,-0.206913552,-0.3096861,0.707975479,-0.336296781,1.265786567,-0.058891112,0.1470417,0.201658232,-0.118313807,0.724323253,0.669567144,-0.223738411,-0.08800172,-0.445244206,-0.153363652
"709","Pol_709",709,-61.43500425,15.48830586,7.628517627,1,0.76,0.22,0,0.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.063381043,-0.141932126,-0.620719652,-0.484056197,-0.257612467,-0.642822643,-0.727326864,-0.398514686,-0.131428544,-0.5933457,0.533752107,1.326790496,-0.718786098,-0.925476562,0.853134813,0.041342502,-0.36977787,0.56151707,-0.429726683,0.37451422,0.833378091,-0.723132383,-0.621948002,-0.074175859,-0.611531348,-0.062858841,-0.184636981,-0.63325189,-0.496738267,-0.293708517,-0.614876949,-0.69636469,-0.453771188,-0.135471995,-0.519483706,0.512738062,1.345123758,-0.761677162,-0.888373278,0.87053256,0.057984585,-0.347345025,0.55014178,-0.414308195,0.378991159,0.866875881,-0.65291293,-0.590421826,-0.080562017,-0.579984617
"710","Pol_710",710,-61.28156516,15.48961333,7.459338895,1,0.16,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.371512341,1.292537233,-1.150980572,-0.742410155,1.558354443,-1.015284029,-0.714321027,1.968162037,2.485256937,1.354911006,-0.823774568,-0.386246957,1.220755363,-0.192924941,1.174779312,0.134080826,-0.570048909,0.182289495,-0.687377726,0.981622493,0.516816588,0.039338704,-0.272961345,-0.00494351,-0.818026449,3.00599831,1.122136382,-1.060099308,-0.786652679,1.831147405,-0.983715746,-0.69636469,1.857070407,2.696639877,1.358760011,-0.835594105,-0.432896921,1.287550426,-0.144400831,1.265786567,0.119598403,-0.559264552,0.170760485,-0.71357394,0.883270454,0.501249719,0.046158973,-0.284470665,0.03435269,-0.826565187
"711","Pol_711",711,-61.28744334,15.48457615,8.600798775,1,0.62,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567875838,0.103151116,-0.935618423,-0.832158411,0.147719813,-0.840216827,-0.827018346,1.610382887,2.68822394,0.140912424,0.166842177,0.033891999,1.162818809,-1.542252187,-1.927165012,-0.06435378,-0.694345537,0.206884717,-0.784605492,0.8687737,0.745063817,0.096026372,-0.619478015,0.168993115,-0.954987085,0.553056305,0.05728393,-0.948631514,-0.786652679,0.07814451,-0.877477752,-0.796674911,1.857070407,2.696639877,0.092323402,0.221449682,-0.019535501,1.287550426,-1.594135586,-1.68297884,-0.058891112,-0.65839768,0.201658232,-0.775678999,0.883270454,0.729000919,0.046158973,-0.590421826,0.138733313,-0.991743472
"712","Pol_712",712,-61.32700767,15.48873841,6.981005741,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.566646071,-0.829236241,-0.068820337,-0.953535596,-0.853408481,0.034971321,-0.659983416,2.854898015,0.220786013,-0.60708934,1.342723775,1.904717205,-0.371133519,-1.063612558,-0.80874035,0.24384235,-0.691580317,0.303882122,-0.79175683,0.716984158,-1.084766156,0.029067727,-0.326161469,-0.205827746,-1.353860167,-0.568425919,-0.818482586,-0.024521731,-0.991585166,-0.882782416,0.062177711,-0.69636469,2.810783376,0.303783124,-0.699373115,1.270873977,1.933231613,-0.39148586,-1.036968685,-0.852462117,0.31053772,-0.65839768,0.310338368,-0.775678999,0.724323253,-1.130263627,0.046158973,-0.284470665,-0.19873668,-1.261588409
"713","Pol_713",713,-61.29721022,15.48727426,6.148468296,1,0.99,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169836537,0.11122919,-0.701923745,-0.355343416,-0.156441292,-0.766582143,-0.879747822,1.875771535,2.732492134,-0.385102543,1.449479547,0.296782538,-0.190007157,1.236622916,-0.553231728,-0.11415299,-0.841109574,0.191205263,-0.866465489,0.964077611,0.383279241,-0.75001735,-0.874916051,0.433582711,-0.454606774,0.148707613,0.05728393,-0.704628544,-0.395212393,-0.181947488,-0.795784653,-0.894477919,1.857070407,2.696639877,-0.327758459,1.616034163,0.316436244,-0.260582205,1.214407411,-0.519569836,-0.110595904,-0.846432622,0.201658232,-0.850894845,0.883270454,0.360034477,-0.817682913,-0.863379605,0.400098588,-0.492120217
"714","Pol_714",714,-61.4528624,15.4866618,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0.009884407,0.550299135,-0.254670117,0.879617724,1.199002577,-0.028165246,1.723230779,0.200685634,0.539553961,-0.791010478,-0.420742862,-0.183988649,1.81438513,1.403669384,-0.178328265,0.241555651,0.620032536,0.716313246,0.329633834,0.790801484,0.570282185,0.855572533,0.329807151,-0.8967053,-0.727707652,0.02176136,0.520811325,-0.233692894,0.875893004,1.262373878,-0.056332731,1.883466031,0.125280362,0.516282626,-0.867964054,-0.347383672,-0.177911057,1.844132682,1.366920257,-0.179387199,0.31053772,0.537456162,0.780260823,0.323167199,0.883270454,0.561274509,0.869922522,0.258034724,-0.919252604,-0.691509253
"715","Pol_715",715,-61.36948448,15.48775805,8.795430805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.24,0,0,0,0,2.202992812,2.124047411,-0.894385257,0.596089087,2.530619461,-0.800146547,0.559160212,0.826700679,1.747122217,0.301209042,0.457232521,1.969499217,2.679312914,1.540456754,-0.886870693,-0.239667325,-0.650724195,0.209344239,-0.568594509,0.722971553,0.972910001,-0.052229661,0.552650056,0.236058994,-0.274034028,1.452242482,1.680507203,-0.948631514,0.61010956,1.831147405,-0.795784653,0.62447795,0.708151693,1.941335669,0.288496912,0.512738062,1.933231613,2.926369406,1.522072746,-0.852462117,-0.228869027,-0.65839768,0.201658232,-0.58386084,0.724323253,0.967163452,-0.093804399,0.570757038,0.265625115,-0.242071067
"716","Pol_716",716,-61.44128963,15.48846034,4.276666119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.640656442,-0.870219689,0.862532298,-0.441786831,-0.934283799,0.807248344,-0.250484856,1.621302933,-0.601940955,0.016107602,-0.092925135,0.929166902,-1.023783601,-1.592638686,-2.081952693,1.266758773,-0.063737175,1.925783273,-0.273918807,2.049565159,-1.8344982,0.037246924,-0.36108261,-1.084159177,-1.555212721,-0.641305939,-0.897196928,0.770629221,-0.395212393,-0.975562942,0.683562775,-0.290409071,1.857070407,-0.554850417,0.092323402,-0.060060467,1.000517879,-0.981383283,-1.594135586,-2.130259782,1.456427702,-0.017696266,2.322150643,-0.318855584,2.16240488,-1.674175286,0.046158973,-0.383635034,-1.037484871,-1.623913972
"717","Pol_717",717,-61.43914088,15.48256892,9.843525211,1,0.58,0.41,0,0.01,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.14,0.05,0,0,0,0,0,1.118173055,2.579292655,-0.447792803,2.185988971,2.672695893,-0.49851049,1.636999072,-0.531463196,-0.141410171,0.030181325,1.45147595,0.573472731,2.360262136,-1.054298724,-0.084436093,-0.612145089,0.93989933,-0.383400604,0.6225851,-0.479973268,0.496352752,0.984845317,0.399442857,-0.630022458,0.252049965,1.452242482,3.04182534,-0.423269287,1.867996434,3.189055111,-0.481062914,1.883466031,-0.564764003,-0.135471995,0.092323402,1.616034163,0.510893742,1.844132682,-1.036968685,-0.054680718,-0.598424898,1.067721612,-0.365415348,0.515010717,-0.537903585,0.501249719,1.060683592,0.417217468,-0.68176732,0.182195788
"718","Pol_718",718,-61.28922688,15.48309051,7.65349491,1,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296530758,0.085374625,0.07934257,0.793239003,0.129580195,0.001406917,0.705025467,-0.472479749,-0.307999843,1.442082423,-0.843365572,-0.126007045,1.075077855,0.094536496,0.951995831,-0.142609682,-0.285438668,0.160614956,-0.564841324,-0.169245597,0.644106079,-0.177459092,0.106248529,-0.148223455,-0.228766048,-0.318266217,0.05728393,0.11546667,0.875893004,0.07814451,-0.056332731,0.62447795,-0.453771188,-0.344473139,1.53504503,-0.835594105,-0.177911057,0.954033144,0.056351855,0.87053256,-0.161919579,-0.347345025,0.170760485,-0.58386084,-0.208243045,0.669567144,-0.223738411,0.142969697,-0.19873668,-0.242071067
"719","Pol_719",719,-61.29203119,15.48036386,7.825644732,1,0.74,0.24,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05776452,0.864894041,-1.081737704,-0.711624345,0.655177249,-1.007003824,-1.05092332,0.500488264,0.557915766,0.609475245,1.617647174,-0.195851923,0.610129853,-0.834774819,-0.083241398,0.019745906,-0.799976931,0.193664785,-0.76817263,0.346813445,0.672854655,-0.414745758,-0.605156498,0.075302789,-0.68302933,1.452242482,0.76976044,-1.060099308,-0.688060077,0.596842893,-0.983715746,-1.006615734,0.481504975,0.516282626,0.649715915,1.616034163,-0.177911057,0.522994543,-0.888373278,-0.054680718,-0.004391467,-0.846432622,0.201658232,-0.775678999,0.378991159,0.669567144,-0.488612302,-0.590421826,0.03435269,-0.691509253
"720","Pol_720",720,-61.32324044,15.48654379,9.100525506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288978423,-0.492635015,-0.575579554,-0.860766899,-0.534424523,-0.538137188,-0.841475142,2.09520318,1.655003519,-1.211982386,-0.76077388,1.67122632,0.385813627,-1.139670181,-1.199487098,-0.20841578,-0.67941335,0.306187925,-0.607597196,0.551546076,0.459087252,0.538405861,-0.364255796,-0.081906419,-0.968525102,-0.318266217,-0.471201706,-0.573535927,-0.894793696,-0.500001887,-0.551740382,-0.894477919,1.857070407,1.941335669,-1.150012226,-0.835594105,1.933231613,0.328921426,-1.16763057,-1.305828537,-0.228869027,-0.65839768,0.310338368,-0.58386084,0.595873213,0.439425506,0.51850913,-0.383635034,-0.080562017,-0.991743472
"721","Pol_721",721,-61.31846954,15.48899589,7.628517627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383741399,-0.105566841,0.201359082,0.655308207,-0.064748185,0.128862937,0.643165631,1.190127914,2.498973953,0.033546994,-0.15804657,1.17132609,1.156327658,1.75035139,-1.944535607,-0.483581823,-0.24237037,0.188745741,-0.541257125,0.363981847,1.091555923,0.291921462,0.380824051,-0.181319977,-0.227998436,-0.383637465,-0.080240415,0.273216589,0.61010956,-0.067056305,0.062177711,0.62447795,1.314053722,2.696639877,0.092323402,-0.206913552,1.345123758,1.287550426,1.693372865,-1.68297884,-0.427430673,-0.187619019,0.201658232,-0.505424356,0.378991159,1.1550107,0.354326321,0.417217468,-0.19873668,-0.242071067
"722","Pol_722",722,-61.3307461,15.48420093,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110994822,-0.355557859,-0.722119581,-0.88971986,-0.417922918,-0.683632227,-0.950884641,1.177523936,0.886303556,1.465750169,-1.396528195,1.503710167,-0.495396451,-0.524207294,0.517839566,-0.25084674,-1.03101104,0.200889632,-0.965011941,0.247413612,0.614112154,-0.868557199,-1.21193701,0.619088815,-0.664012466,-0.062858841,-0.381613508,-0.704628544,-0.894793696,-0.405962321,-0.674612718,-1.006615734,1.314053722,1.039396634,1.53504503,-1.309211451,1.345123758,-0.518505649,-0.535121913,0.554304918,-0.228869027,-1.028384081,0.201658232,-0.942315319,0.263801838,0.611062103,-0.817682913,-1.323223576,0.573038382,-0.691509253
"723","Pol_723",723,-61.46351626,15.48730065,NA,0,0.77,0,0.04,0.13,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49265762,-0.603206439,-0.044176608,-0.46012204,-0.857672441,-0.37844751,-1.069273187,0.799579082,0.145027583,-0.150863376,1.306526011,-0.864701255,-0.504937409,-1.234823902,-1.009652765,1.423016497,-0.501333199,0.533078845,-0.195000496,1.263719529,0.345749896,-0.089532297,0.099020998,-0.416716409,-0.980754107,-0.488172421,-0.553739653,-0.024521731,-0.496738267,-0.882782416,-0.412307636,-1.006615734,0.708151693,0.130528823,-0.114099385,1.270873977,-0.868597279,-0.518505649,-1.287575219,-1.050951202,1.456427702,-0.457089683,0.55014178,-0.218686133,1.163671061,0.360034477,-0.093804399,0.142969697,-0.445244206,-0.991743472
"724","Pol_724",724,-61.45568274,15.49114673,NA,0,0.99,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360961453,-0.345132843,-0.212294925,-0.197533584,-0.53471047,-0.395599365,-0.642683352,0.336762309,0.232367734,0.784044029,-0.131996615,-0.615444231,-0.180838335,-1.177293838,0.025917078,0.283732533,0.713220442,0.453912975,0.700742631,0.288985186,0.356947488,1.127276722,-0.052420305,-0.965068718,-0.60670399,-0.383637465,-0.381613508,-0.233692894,-0.176414025,-0.500001887,-0.412307636,-0.598599803,0.303286717,0.303783124,0.851886917,-0.206913552,-0.574007687,-0.112401368,-1.16763057,0.091122992,0.31053772,0.77599093,0.406720893,0.755569556,0.263801838,0.360034477,1.060683592,-0.08800172,-0.919252604,-0.579984617
